,LATITUDE,LONGITUDE,SURVEY_YEAR,CPUE,BOTTOM_TEMPERATURE,SURFACE_TEMPERATURE
7234,57.98762,-164.0255,2018,70.0,4.3,5.4
7235,57.98768,-172.86434,2014,372.0,2.6,10.4
7236,57.98774,-173.49138,2017,402.5,3.8,9.1
7237,57.98784,-164.61092,1988,89.0,2.8,4.5
7238,57.98788,-170.95786,2002,71.0,3.1,8.2
7239,57.9879,-165.89515,2001,826.0,1.2,5.0
7240,57.98792,-160.22748,2016,321.0,5.9,8.9
7241,57.98804,-162.75772,2012,114.5,2.2,2.2
7242,57.98806,-170.32829,2004,15865.5,1.1,9.0
7243,57.98812,-169.08125,2005,10616.0,2.7,7.8
7244,57.9882,-161.48442,2011,757.0,2.7,2.8
7245,57.98832,-160.21878,2017,401.0,3.3,3.7
7246,57.98833,-167.8125,1979,169.0,3.7,7.6
7247,57.98835,-164.60542,1995,239.0,2.0,3.1
7248,57.98867,-161.46942,1987,269.0,3.2,5.7
7249,57.9888,-162.74962,2016,75.0,6.9,9.5
7250,57.98903,-168.43065,2011,1861.0,1.7,4.2
7251,57.98925,-172.23009,1984,982.0,2.5,8.7
7252,57.98929,-164.01525,2014,87.0,4.4,6.7
7253,57.98934,-159.57225,1989,80.0,2.8,3.2
7255,57.9895,-170.33109,1993,2229.0,1.7,6.0
7256,57.98951,-160.23365,2002,499.0,3.5,3.7
7257,57.98993,-173.4879,2004,246.0,3.7,9.6
7258,57.99,-167.80535,2005,999.0,2.4,6.6
7259,57.99,-158.34667,1983,4850.0,5.6,6.8
7260,57.99007,-171.58976,2010,760.0,2.0,6.1
7261,57.99008,-163.3821,2008,231.0,1.8,1.7
7262,57.99017,-170.98684,1987,279.0,3.3,9.1
7263,57.99025,-160.2025,1987,239.0,3.3,4.5
7264,57.99033,-160.84925,1980,232.0,1.9,2.2
7265,57.99033,-160.20796,2008,422.5,1.2,1.3
7266,57.99042,-161.49442,1991,514.0,3.4,4.7
7267,57.9905,-160.2765,1997,75.0,3.4,4.0
7268,57.99052,-161.4951,2006,1167.5,4.8,9.7
7269,57.99064,-164.6118,2007,152.0,2.3,4.0
7270,57.99069,-170.33614,1995,8737.5,0.1,6.0
7271,57.99075,-161.487,1984,1006.0,3.9,3.8
7272,57.99075,-161.48615,1999,1554.0,-0.4,-0.1
7273,57.9908,-171.59475,2002,197.0,3.1,8.4
7274,57.99087,-167.17295,2009,428.0,-1.0,4.3
7275,57.99117,-172.84467,1980,943.5,2.9,5.9
7276,57.99123,-162.14072,1996,69.0,4.8,5.3
7277,57.99144,-159.6023,2006,75.0,2.2,2.5
7278,57.99145,-172.2536,2003,643.0,4.3,8.7
7279,57.99148,-168.43151,2006,2732.0,0.6,4.7
7280,57.99175,-162.75325,1987,82.0,3.3,4.9
7281,57.99176,-167.8121,2009,261.0,-0.7,4.3
7282,57.99183,-171.59725,1982,1225.0,3.2,7.0
7283,57.99188,-171.58641,2009,647.5,1.2,5.9
7284,57.99192,-170.33884,1990,31245.0,-0.4,8.4
7285,57.99196,-164.6272,1997,76.0,2.7,8.6
7286,57.99199,-169.68066,2001,4303.0,1.8,6.1
7287,57.992,-160.21525,1989,252.0,2.5,2.5
7288,57.99204,-160.83721,2009,287.0,1.5,1.9
7289,57.99206,-167.17147,2017,217.0,0.5,7.9
7290,57.9921,-165.25148,2013,85.0,1.6,4.3
7291,57.99217,-161.4835,1982,227.0,1.8,3.6
7293,57.9923,-161.5008,2018,499.0,4.5,5.6
7294,57.99235,-170.97424,2016,614.0,3.6,11.8
7296,57.99254,-169.70188,1996,3683.5,2.4,6.3
7297,57.99257,-162.14558,1998,81.0,3.7,4.9
7298,57.99258,-164.63867,1989,158.0,2.1,5.6
7299,57.99266,-172.23121,2018,801.0,3.6,7.6
7300,57.9927,-165.2472,2001,165.0,1.7,5.3
7301,57.99272,-161.48285,2001,404.0,3.8,4.7
7302,57.99283,-171.5967,2008,773.5,1.5,6.2
7304,57.99297,-170.96359,2013,508.0,1.4,6.0
7305,57.99299,-163.37285,2001,86.0,2.6,4.7
7306,57.993,-170.96884,1989,686.0,3.3,8.1
7307,57.99301,-160.85025,1999,115.5,0.2,0.6
7308,57.99308,-167.16973,2018,291.0,3.8,8.0
7309,57.99309,-163.40279,2018,81.0,4.9,5.3
7310,57.99315,-172.24406,2001,1044.0,2.8,7.3
7312,57.99321,-162.11965,2012,294.0,2.4,2.4
7313,57.99323,-159.6037,2003,80.0,3.9,4.0
7314,57.99324,-167.80035,2012,6919.0,0.4,3.4
7315,57.99324,-160.21639,1995,139.0,2.1,3.7
7316,57.99325,-162.73933,1989,327.0,3.2,3.3
7317,57.99334,-159.61217,1984,461.0,3.9,6.6
7318,57.99335,-172.871,2009,2273.0,1.9,6.8
7319,57.99341,-165.91081,2007,277.0,0.1,5.0
7320,57.99345,-165.90865,2002,144.0,3.3,5.3
7321,57.9935,-160.21017,1988,180.5,2.9,4.1
7322,57.99356,-160.88307,2010,399.0,4.8,8.5
7323,57.99358,-169.69947,2016,1030.0,4.6,10.9
7324,57.99367,-164.60833,1986,212.0,2.1,3.6
7325,57.99368,-172.25865,2007,1980.0,1.4,7.4
7326,57.99375,-172.26375,1990,309.0,2.4,9.5
7327,57.99383,-163.36167,1985,207.0,2.8,3.5
7328,57.99383,-161.48465,2006,699.0,1.9,4.2
7329,57.99392,-170.97806,2015,525.0,2.6,8.3
7330,57.99396,-158.33427,2016,357.0,7.6,7.8
7331,57.994,-164.04525,1991,145.5,4.0,4.4
7332,57.99409,-165.25034,1993,536.0,3.6,5.4
7333,57.9941,-161.48203,2010,786.0,2.4,4.1
7334,57.99411,-161.4527,2010,703.0,4.8,7.9
7335,57.99413,-170.32341,2015,1088.0,2.9,7.7
7336,57.99415,-164.59995,2016,158.0,6.9,7.1
7337,57.99417,-173.48359,1984,1677.5,2.7,8.4
7338,57.99417,-168.42917,1979,405.0,4.2,7.7
7339,57.99417,-167.16334,1979,3882.0,5.0,10.8
7340,57.99417,-167.15034,1990,1021.0,1.4,6.4
7341,57.99418,-170.35499,2017,211.0,2.5,8.0
7342,57.99422,-167.80015,2006,925.0,-0.3,4.3
7343,57.99425,-164.00392,1982,376.0,1.3,4.1
7344,57.99425,-162.10409,2018,168.0,4.8,5.3
7345,57.99425,-158.99309,1986,80.0,3.1,3.4
7346,57.99428,-167.80542,2018,2062.5,4.3,8.3
7347,57.99431,-164.03981,2005,111.0,4.6,6.4
7348,57.99442,-160.848,1994,97.0,3.0,4.4
7349,57.99442,-160.2182,2001,716.0,3.6,4.7
7350,57.99446,-160.84385,2003,454.0,4.4,6.8
7351,57.9945,-172.23242,1992,2862.0,3.0,8.4
7352,57.9945,-161.48365,2007,1070.0,3.8,11.3
7353,57.99451,-169.70899,2013,29390.5,-0.4,4.5
7354,57.99454,-165.2755,1997,80.0,2.1,8.0
7355,57.99456,-161.49915,2007,904.0,3.1,3.0
7356,57.99459,-166.52909,1984,884.0,1.7,7.9
7357,57.9946,-171.60179,2013,657.0,1.9,7.6
7358,57.99462,-167.80064,2015,1544.0,2.9,7.3
7359,57.99462,-159.58655,2000,193.5,2.4,2.5
7360,57.99467,-168.44125,1988,2939.5,0.6,5.7
7361,57.99467,-164.62067,1990,153.0,3.5,4.5
7362,57.99472,-160.23894,2013,148.0,2.6,2.9
7363,57.99474,-158.95176,2007,70.0,3.9,5.6
7364,57.99484,-172.86033,1993,1266.5,3.5,8.6
7365,57.99484,-172.2595,2004,1334.0,3.4,9.9
7366,57.99486,-167.8081,2008,631.0,0.6,3.2
7367,57.99488,-167.8157,1996,20453.0,2.3,4.2
7368,57.99489,-164.6147,2009,80.0,1.5,2.1
7369,57.9949,-172.22833,1998,484.0,2.8,7.9
7370,57.99492,-170.9608,2005,9452.0,3.6,9.1
7371,57.99496,-172.8662,2016,1600.0,4.0,12.2
7372,57.99496,-161.48271,2002,1946.0,3.5,4.3
7373,57.99498,-170.34685,2005,3043.0,3.5,9.1
7374,57.99498,-161.45325,2015,225.0,4.2,6.6
7375,57.995,-169.71192,1985,1841.0,1.3,8.8
7376,57.995,-162.13067,1980,189.0,2.2,2.6
7377,57.995,-160.8725,1982,454.0,1.9,3.7
7378,57.995,-158.32792,1996,72.0,5.6,6.7
7379,57.99505,-164.63089,1998,71.0,3.8,4.4
7380,57.99507,-164.01076,2010,78.0,2.0,2.6
7381,57.99508,-170.94867,1988,411.0,2.1,9.1
7382,57.99509,-169.69342,1992,604.0,-0.7,7.7
7383,57.99515,-165.25485,1995,208.0,0.8,3.8
7384,57.99515,-160.21152,1996,228.0,3.7,3.7
7385,57.99517,-170.33609,1986,2136.0,0.9,6.0
7386,57.99518,-158.34555,2000,86.0,3.3,5.1
7388,57.99527,-160.83201,2006,448.0,2.2,2.7
7389,57.99528,-170.3403,2011,410.0,1.4,4.3
7390,57.99529,-164.6029,2015,265.5,4.8,4.9
7391,57.99539,-165.89515,1999,73.0,-0.2,1.2
7392,57.99542,-167.78975,1990,4450.0,1.5,6.2
7394,57.99545,-173.46429,1996,413.0,3.7,8.5
7395,57.99552,-170.97895,2008,792.0,1.1,5.3
7396,57.99557,-165.9028,2006,326.0,0.0,2.8
7397,57.99558,-158.98339,2012,81.0,1.0,1.1
7398,57.99563,-160.2302,2008,222.0,4.2,7.2
7399,57.99566,-172.87222,1997,2226.5,3.2,9.2
7400,57.99571,-161.49095,2005,345.0,5.2,5.0
7401,57.99572,-173.46778,1995,4315.0,3.3,8.4
7402,57.99572,-161.45878,1996,283.5,4.7,4.7
7403,57.99574,-167.16997,2014,224.0,2.8,7.7
7404,57.99575,-164.01209,1984,574.0,4.0,5.4
7405,57.99581,-169.69131,2009,685.0,-0.5,5.2
7407,57.99584,-169.70159,1986,1057.0,0.7,5.4
7408,57.99584,-162.13692,1986,197.0,2.1,3.2
7409,57.99584,-162.125,1982,247.0,1.5,2.1
7410,57.99585,-170.96278,2014,676.0,3.3,9.7
7411,57.99587,-169.05215,2000,351.5,2.6,6.4
7412,57.99587,-164.62493,2014,81.0,4.5,5.3
7413,57.99587,-159.62045,2009,440.0,6.8,6.8
7414,57.99591,-166.52636,2002,141.0,3.3,5.2
7415,57.99592,-167.81225,1991,2848.0,2.4,8.3
7416,57.99597,-169.6953,2005,15402.0,3.0,9.3
7417,57.996,-165.91442,1989,823.5,2.0,6.2
7418,57.99604,-172.8609,2015,1627.0,2.7,9.3
7419,57.9961,-169.07709,1996,11906.0,1.6,5.0
7420,57.99617,-169.72642,1980,549.0,2.7,5.1
7421,57.99617,-160.84092,1981,2517.0,5.3,10.1
7422,57.99624,-163.99404,2015,290.0,5.2,5.2
7423,57.99625,-165.25159,1994,73.0,1.2,1.8
7424,57.99625,-162.12409,1993,198.0,4.6,3.9
7425,57.99625,-161.47665,2008,691.0,4.8,6.8
7426,57.99627,-172.25165,2002,684.0,3.2,7.8
7427,57.99632,-168.4384,2009,384.0,-0.8,5.5
7428,57.99634,-168.43865,1997,75.0,1.0,7.2
7429,57.99647,-166.52071,2014,115.5,2.2,7.3
7430,57.9965,-166.5195,2006,812.5,-0.1,3.8
7431,57.9965,-164.001,1985,78.0,5.1,5.4
7432,57.99651,-169.05185,2001,1662.0,1.8,5.9
7433,57.99658,-169.70511,2015,225.0,2.6,7.4
7434,57.99667,-168.4361,2002,147.0,2.6,6.9
7435,57.9967,-165.25355,2012,75.0,2.3,3.5
7436,57.9967,-159.60362,1995,78.0,2.4,7.9
7437,57.99671,-162.10985,2007,689.0,7.2,10.6
7438,57.99675,-169.11759,1985,1116.0,1.4,9.5
7439,57.99679,-160.8429,2006,836.0,4.5,8.7
7440,57.99682,-170.34536,2007,3793.5,-1.1,7.8
7441,57.99683,-167.16809,1992,2494.5,1.0,4.9
7442,57.99685,-168.43656,2017,290.0,1.0,8.2
7443,57.99685,-158.34569,2015,685.0,6.0,6.6
7444,57.99688,-165.2547,2004,75.0,3.9,4.3
7445,57.99689,-159.61137,2012,222.0,0.5,1.4
7446,57.99692,-167.80175,1992,787.0,0.8,4.7
7447,57.99692,-167.16582,2015,1146.0,3.0,7.7
7448,57.99693,-165.90871,2017,137.0,2.2,7.2
7449,57.99694,-169.06572,2016,741.0,4.3,10.1
7450,57.99698,-173.45035,2000,70.0,3.0,9.3
7451,57.997,-168.43025,1982,515.0,2.2,5.0
7452,57.997,-158.9524,2010,78.0,1.8,2.5
7453,57.99702,-172.8647,2006,659.0,2.4,7.0
7454,57.99705,-167.17435,2000,435.0,1.1,3.9
7455,57.99705,-164.62524,2001,78.0,2.2,5.1
7456,57.99707,-169.06789,1999,270.0,0.7,3.8
7459,57.99711,-162.1151,2000,339.0,1.6,2.2
7460,57.99715,-170.95785,2009,2370.0,-0.2,5.6
7461,57.99717,-169.71142,1984,6752.0,0.0,6.6
7462,57.99717,-169.694,2003,351.5,3.5,8.1
7463,57.99717,-167.8105,1997,4192.0,0.7,6.6
7464,57.99717,-167.17909,1986,436.0,0.7,4.5
7465,57.99717,-160.18475,1982,258.0,1.2,1.1
7466,57.99723,-173.50272,2012,1549.0,1.8,7.0
7467,57.99723,-167.81511,2011,70.0,1.0,3.5
7468,57.99724,-172.87773,2012,179.0,1.1,7.0
7469,57.99724,-160.83885,2011,309.0,5.2,8.3
7470,57.99725,-172.86515,2010,177.0,2.8,6.8
7472,57.99725,-158.92125,1982,397.0,-0.2,-0.9
7473,57.99726,-159.60117,2010,73.0,2.0,2.5
7474,57.99727,-160.2159,2006,324.0,1.9,2.3
7475,57.9973,-173.49487,2013,3300.5,3.1,9.5
7476,57.9973,-160.83742,2012,537.0,2.0,2.5
7477,57.99732,-160.2092,2010,452.0,5.5,6.0
7478,57.99736,-170.96511,2017,243.0,2.6,8.0
7479,57.9974,-166.53369,1996,1127.5,2.1,4.9
7480,57.99742,-168.427,1984,851.0,0.3,7.4
7481,57.99743,-170.98489,2010,425.0,1.2,5.6
7482,57.99744,-167.80385,2010,300.0,-1.3,3.5
7483,57.99746,-166.51996,1999,1122.0,-0.3,0.8
7484,57.99753,-162.10571,2001,255.0,3.9,4.3
7485,57.99755,-168.43323,2016,781.0,4.4,8.5
7486,57.99758,-166.51867,1982,5235.5,1.3,5.2
7487,57.99758,-160.21591,2004,379.0,3.3,4.1
7488,57.99759,-161.48689,2012,652.0,2.6,3.3
7489,57.9976,-169.69926,1999,153.0,-0.1,4.5
7490,57.99761,-170.32881,1998,1597.0,2.2,7.7
7491,57.99762,-168.4391,2007,336.0,0.5,5.0
7492,57.99764,-160.22601,2006,260.5,4.9,7.4
7493,57.99767,-171.61367,1981,735.0,3.3,7.0
7494,57.99773,-160.21951,2003,526.5,3.8,6.8
7495,57.99775,-167.15508,1989,21616.5,2.3,6.9
7496,57.99775,-162.76134,1997,81.0,3.8,5.1
7497,57.99775,-160.20661,2005,315.0,4.5,4.6
7498,57.99776,-167.16984,1995,5469.0,0.0,3.7
7499,57.99776,-160.8439,2007,1214.0,3.6,8.7
7500,57.99777,-167.16755,2003,71.0,3.0,8.1
7501,57.99779,-169.69659,2004,17852.0,3.4,9.2
7502,57.99779,-164.6139,2004,70.0,3.6,7.4
7503,57.99783,-168.43847,1996,4008.0,2.1,4.6
7504,57.99783,-162.12742,1984,117.0,2.2,4.6
7505,57.99784,-169.07721,2002,295.0,3.1,7.6
7506,57.99784,-165.90763,2018,330.0,3.7,6.8
7507,57.99784,-164.63009,1983,227.0,4.8,6.5
7508,57.99787,-160.84338,1998,477.5,4.0,6.8
7509,57.99789,-163.38331,2004,69.0,4.4,5.6
7510,57.99791,-165.2522,2008,77.0,1.4,2.0
7511,57.99792,-173.48508,1989,1461.5,3.0,9.3
7512,57.99792,-171.5865,1991,1765.5,2.2,8.8
7513,57.99792,-165.89658,1992,72.0,2.1,6.7
7514,57.99792,-163.3725,1987,74.0,3.1,3.6
7515,57.99797,-159.61928,1997,68.0,4.1,4.4
7516,57.99798,-167.79745,1998,2045.5,2.9,7.9
7517,57.998,-172.86525,1989,5086.0,3.1,8.0
7518,57.99806,-159.58925,2004,213.0,3.1,5.6
7519,57.99807,-170.3378,2008,2263.0,0.7,4.4
7520,57.99809,-172.87442,1992,3164.5,2.4,8.9
7521,57.99813,-161.48806,1997,872.0,3.6,5.8
7522,57.99816,-169.08451,2007,894.5,-0.3,5.8
7523,57.99816,-158.9809,2005,84.0,5.5,6.6
7524,57.99817,-172.2315,1986,1352.0,3.0,8.7
7525,57.99818,-158.97206,2002,74.0,4.6,5.8
7526,57.99822,-170.34214,2012,7408.0,-0.6,5.5
7527,57.99822,-170.33821,2006,1120.0,-0.7,4.9
7528,57.99822,-162.75015,2001,82.0,3.2,5.1
7529,57.99824,-158.96494,2004,4793.0,3.4,5.0
7530,57.99825,-164.01692,1981,432.0,4.9,6.5
7531,57.99834,-170.33505,2000,279.0,2.4,9.8
7532,57.99834,-169.04167,1979,1520.0,3.8,7.3
7533,57.99835,-172.23566,2017,791.0,3.2,8.3
7534,57.99835,-165.90216,2000,307.0,2.1,5.7
7535,57.99835,-158.32865,2002,149.0,5.5,6.0
7536,57.99838,-173.4893,2015,2175.0,4.4,9.1
7537,57.99839,-166.5274,2008,730.0,0.8,3.0
7539,57.99847,-171.59366,1999,77.0,1.2,5.4
7540,57.99848,-163.37535,2005,148.0,5.1,5.7
7541,57.99849,-161.4858,2000,188.0,1.5,2.4
7542,57.9985,-160.87867,1984,77.0,3.8,4.3
7543,57.99853,-160.22579,2011,191.0,2.0,3.3
7544,57.99856,-172.862,2002,2087.0,3.3,7.8
7545,57.99856,-170.97506,2007,724.0,0.4,7.2
7546,57.99859,-167.17367,1981,51861.0,3.0,8.4
7547,57.99859,-159.6011,1999,74.0,0.2,0.7
7548,57.99863,-170.32735,2002,956.0,2.0,7.4
7549,57.99863,-169.70011,2014,359.0,2.3,8.4
7550,57.99865,-167.8085,2002,301.0,2.2,7.6
7551,57.99867,-166.50458,1993,1610.0,1.6,4.0
7552,57.99869,-167.1627,2008,1108.0,0.5,3.1
7553,57.99869,-160.86498,2010,290.0,2.2,3.6
7554,57.99872,-160.83838,1995,1052.0,2.4,5.8
7555,57.99875,-165.90217,1987,141.0,3.2,4.0
7556,57.99878,-173.46183,2010,938.0,3.0,6.7
7557,57.99884,-169.69142,1983,3667.0,2.4,9.6
7558,57.99884,-162.74903,1996,91.0,4.2,5.0
7559,57.99885,-160.2192,2000,594.0,1.9,2.9
7560,57.99888,-168.4345,2005,5096.0,2.2,6.8
7561,57.99888,-158.31393,2018,161.0,6.2,6.3
7562,57.99889,-170.9626,1999,221.0,1.1,5.3
7563,57.99892,-172.87642,1985,292.0,2.5,9.2
7564,57.99892,-170.32817,1994,12051.0,-1.6,5.9
7565,57.99892,-160.84817,1987,216.0,3.5,6.2
7567,57.99897,-164.03996,2009,179.0,1.5,1.7
7568,57.999,-163.37699,2012,78.0,2.2,2.3
7569,57.999,-160.22242,1986,411.5,2.0,2.3
7570,57.99906,-160.21346,2015,80.0,4.4,7.3
7571,57.99906,-158.30211,2012,285.0,1.0,1.3
7572,57.99909,-172.86,1987,538.0,3.7,9.3
7574,57.99909,-160.86033,1983,298.0,3.5,6.6
7575,57.99911,-167.8013,2007,442.0,0.3,5.2
7576,57.99911,-162.75567,2017,230.0,3.9,4.3
7577,57.99913,-164.01026,2013,146.0,2.3,3.9
7578,57.99914,-172.86521,2000,69.0,2.8,9.6
7579,57.99915,-160.83936,2000,475.0,2.4,5.8
7580,57.99916,-166.51649,1995,388.0,0.5,4.4
7581,57.99916,-162.1133,2008,491.0,1.5,1.9
7582,57.99917,-173.49233,1981,3920.0,4.0,9.3
7583,57.99917,-167.802,1983,3316.0,1.6,9.3
7584,57.99917,-165.26075,1983,83.0,3.1,6.1
7585,57.99918,-172.8778,2004,9452.5,3.7,10.0
7586,57.99918,-167.17338,1997,1887.0,0.8,7.3
7587,57.99919,-168.43459,2010,287.0,-1.3,6.1
7588,57.99919,-162.11546,2014,88.0,5.6,6.9
7589,57.99925,-160.86817,1991,233.0,3.5,5.9
7590,57.99929,-170.9732,2006,1122.0,0.2,5.3
7591,57.99933,-167.81215,2014,39057.0,2.8,8.9
7592,57.99933,-159.60109,1987,81.0,3.8,5.1
7593,57.99934,-169.6948,2006,1673.5,-0.8,4.9
7594,57.99934,-164.002,1992,77.0,2.8,3.9
7595,57.99938,-172.86755,2003,1017.5,4.4,8.8
7596,57.99941,-169.05655,2017,148.0,1.0,8.5
7597,57.99942,-172.23959,1983,984.5,2.5,9.7
7598,57.99946,-173.49525,2016,1085.0,4.4,11.6
7599,57.99947,-162.11365,2002,302.0,3.4,3.7
7600,57.99948,-166.53206,2017,133.0,0.8,7.4
7601,57.99949,-165.25368,2011,77.0,2.2,2.4
7602,57.9995,-166.52751,2012,210.0,0.7,3.3
7603,57.9995,-164.03575,1994,80.0,1.8,4.3
7604,57.9995,-162.75125,1990,77.0,1.9,2.3
7605,57.99951,-172.27632,2010,473.0,2.2,6.7
7606,57.99951,-169.7123,2002,6422.0,1.9,7.2
7607,57.99952,-160.21415,2007,1003.0,4.7,7.5
7608,57.99959,-171.59781,2000,787.0,2.8,9.3
7609,57.99959,-171.592,1993,1597.0,3.0,9.0
7610,57.99959,-170.96975,1984,1275.5,2.1,7.3
7611,57.99959,-169.0715,1981,168.0,3.8,5.4
7612,57.99959,-162.77217,1981,1755.0,6.0,8.7
7613,57.99971,-172.88126,1998,130.0,2.8,7.7
7614,57.99971,-158.96526,1998,447.0,4.4,5.4
7615,57.99972,-163.99376,1998,145.0,3.3,5.2
7616,57.99975,-171.59581,1995,465.0,1.1,6.8
7617,57.99978,-167.17227,2013,514.0,1.0,2.3
7618,57.99979,-161.48031,2009,911.5,1.1,1.2
7619,57.9998,-160.20948,2012,71.0,0.4,4.7
7620,57.99982,-164.00974,2017,123.0,3.5,7.0
7621,57.99983,-172.24842,1985,281.0,2.3,9.0
7622,57.99983,-165.91217,1984,6315.0,2.3,5.7
7623,57.99984,-172.8685,1981,2017.0,3.7,9.6
7624,57.99984,-169.07067,1992,1364.0,0.0,7.4
7625,57.99985,-167.15944,2012,278.0,0.5,3.3
7626,57.99986,-167.80396,2004,280.0,2.5,8.5
7627,57.99987,-166.52522,2016,296.0,4.9,9.4
7628,57.99992,-163.37467,1986,156.0,2.1,2.5
7629,57.99994,-163.38033,2017,164.0,4.0,5.9
7630,57.99997,-160.8615,2008,448.0,1.6,1.7
7631,57.99998,-165.2679,1998,209.0,3.4,5.4
7632,57.99998,-159.63951,2013,290.0,3.4,4.8
7633,57.99999,-161.48364,2017,155.0,6.9,10.4
7634,58.0,-173.49617,1991,2174.0,2.9,10.0
7636,58.0,-172.2,1977,2735.0,2.5,9.3
7637,58.0,-172.08333,1976,769.0,0.5,-0.4
7638,58.0,-171.58333,1975,198.0,1.9,8.1
7639,58.0,-171.58333,1977,935.0,2.5,9.8
7640,58.0,-171.0,1975,1381.0,1.1,8.2
7641,58.0,-170.96667,1977,11568.0,2.5,10.2
7642,58.0,-170.31667,1975,8454.0,0.5,8.4
7643,58.0,-169.68333,1977,5041.5,2.7,11.7
7645,58.0,-168.42809,2014,2643.0,2.7,8.7
7647,58.0,-164.05174,1997,114.0,3.0,7.3
7648,58.0,-164.0,1976,253.0,2.5,5.1
7649,58.0,-163.38333,1977,138.0,2.7,3.8
7650,58.0,-163.38,1982,75.0,0.7,2.0
7651,58.0,-162.73333,1975,198.0,2.6,2.5
7654,58.0,-160.85,1975,345.0,1.7,1.9
7655,58.0,-160.85,1977,1823.0,3.6,7.0
7657,58.0,-160.18333,1975,66.0,-0.2,1.1
7658,58.0,-159.6,1975,345.0,0.7,0.8
7660,58.0,-158.96667,1975,198.0,1.1,0.9
7661,58.0,-158.33333,1975,13783.0,2.3,2.3
7663,58.00001,-167.1656,2004,136.0,3.1,9.4
7664,58.00001,-164.03286,2008,156.0,1.7,2.1
7665,58.00006,-164.61302,2013,73.0,2.2,4.0
7666,58.00017,-168.43359,1994,150282.0,-0.5,5.6
7667,58.00017,-165.24886,2006,74.0,1.0,1.9
7668,58.0002,-169.08831,2012,15568.0,-0.2,5.0
7669,58.00025,-170.33917,1984,8310.0,0.8,6.6
7670,58.00025,-167.17059,1984,6058.0,0.7,7.5
7671,58.00025,-162.1283,2009,147.0,5.6,5.7
7672,58.00026,-173.48,2001,959.0,3.3,7.3
7673,58.00026,-171.58153,2018,3243.0,3.6,7.6
7674,58.00026,-170.33189,2013,3199.0,-0.9,5.0
7675,58.00027,-161.48009,2013,293.0,2.9,5.4
7676,58.0003,-169.70404,2011,22524.5,0.1,4.2
7677,58.00031,-169.06992,2011,1662.5,0.6,4.1
7678,58.00032,-167.80005,1995,4491.0,0.0,3.6
7679,58.00032,-163.37093,1996,79.0,4.6,6.2
7680,58.00033,-164.01321,2001,80.0,2.5,3.6
7681,58.0004,-170.96815,2003,329.0,4.0,8.5
7682,58.00042,-171.59725,2003,755.0,4.4,8.7
7683,58.00042,-166.54642,1985,225.0,1.8,7.6
7684,58.00042,-166.522,1983,1683.0,1.4,7.5
7685,58.00042,-162.75034,1993,73.0,4.6,5.8
7686,58.00043,-163.37805,1995,70.0,2.0,4.2
7687,58.00043,-162.11894,2015,259.0,4.3,4.7
7688,58.00044,-160.85676,2009,380.5,5.3,6.3
7689,58.00047,-166.54525,2011,277.0,1.1,1.7
7690,58.0005,-172.21017,1988,3371.5,2.0,8.6
7691,58.0005,-166.51575,1980,1021.5,0.1,1.0
7692,58.00051,-170.3468,2010,475.0,-0.7,5.6
7693,58.00052,-162.11895,2006,78.0,2.1,2.4
7694,58.00053,-160.84032,2015,579.0,3.8,6.0
7695,58.00053,-160.83188,1996,146.0,4.3,4.5
7696,58.00054,-171.62036,2012,1131.0,0.8,6.5
7697,58.00056,-161.5405,2009,852.5,5.4,5.3
7698,58.00057,-169.69523,2017,298.0,1.7,8.5
7699,58.00058,-171.56925,2004,281.0,3.5,9.1
7700,58.00058,-161.49442,1994,300.0,2.6,2.8
7701,58.00059,-172.19742,1987,1793.0,3.7,9.3
7702,58.00059,-170.33567,1992,224.0,0.1,6.7
7703,58.00059,-168.42607,2012,3975.0,0.3,5.2
7704,58.00059,-164.628,1984,85.0,4.0,4.1
7705,58.00066,-170.34167,2014,1107.5,1.5,8.1
7706,58.00067,-170.95933,1992,795.0,1.0,6.7
7707,58.00067,-167.81225,1994,6050.5,-0.6,5.1
7708,58.00067,-163.3811,2009,75.0,1.9,1.9
7709,58.00068,-169.70281,2008,2091.5,0.1,4.0
7710,58.00068,-163.37284,1997,77.0,3.2,6.5
7711,58.00072,-164.61248,2012,68.0,1.7,1.9
7712,58.00075,-171.60742,1992,851.0,2.7,7.9
7714,58.00076,-172.87382,2017,2979.0,3.6,9.1
7715,58.00081,-160.86122,2016,449.0,5.8,11.2
7716,58.00081,-160.2071,2010,534.0,1.9,2.8
7717,58.00083,-171.61525,1985,1151.0,2.6,9.3
7718,58.00083,-160.85477,2011,2273.5,2.8,2.7
7719,58.00084,-168.4464,2008,977.0,0.5,3.1
7720,58.00084,-163.38733,2011,153.0,2.4,2.6
7721,58.00084,-162.09167,1979,203.0,6.3,6.7
7722,58.00084,-160.86378,1997,364.0,3.9,5.4
7723,58.00086,-162.7553,2002,235.0,3.4,3.8
7724,58.00087,-168.42203,2013,6380.5,0.3,3.9
7725,58.00089,-167.17191,2005,301.0,2.8,6.7
7726,58.00089,-164.61316,2000,80.0,2.7,3.1
7727,58.00092,-165.25008,1992,76.0,3.3,6.0
7728,58.00095,-170.33376,2001,2567.0,1.9,6.0
7729,58.001,-165.906,1993,496.5,2.9,3.3
7730,58.001,-163.36783,1981,224.0,5.4,7.5
7731,58.001,-159.63196,2002,3208.5,4.0,4.3
7732,58.00101,-169.0771,2015,1605.0,2.5,6.0
